"model","rep_id","iter","l2_error","tp","fp","fn","precision","recall","f1","jaccard_prev","hamming_prev","window_union_size","window_union_false_size","false_effective_width_current"
"linear",54,415,0.270488367654997,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,420,0.269661395874631,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,425,0.268891277753583,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,430,0.268101077289581,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,435,0.26735923329028,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,440,0.266709004907418,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,445,0.266158961419812,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,450,0.265690796711374,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,455,0.265284099702444,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,460,0.264943967402698,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,465,0.264650339877596,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,470,0.264402107191994,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,475,0.264224599193655,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,480,0.264124887447452,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,485,0.264082382105522,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,490,0.264075127476414,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,495,0.264093123764288,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",54,500,0.264133011960451,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,0,4.74513812292805,0,0,10,NA,0,NA,NA,NA,0,0,NA
"linear",55,1,4.63145023252163,10,10,0,0.5,1,0.666666666666667,1,20,20,10,10
"linear",55,2,4.5219198060288,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,3,4.41690733306096,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,4,4.3145836946482,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,5,4.21625523404354,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,6,4.12117107626095,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,7,4.02919366563053,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,8,3.93945203443828,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,9,3.85175057851966,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,10,3.76624040562838,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,11,3.68363748156167,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,12,3.60348829732105,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,13,3.52546463302953,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,14,3.44961889060189,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,15,3.37573641394878,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,16,3.30383397430136,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,17,3.23439508090101,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,18,3.16685832346579,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,19,3.10119718369416,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,20,3.03689404704048,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,21,2.97389265066933,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,22,2.91238518500898,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,23,2.85227763765028,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,24,2.79359622017336,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,25,2.73654499720591,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,26,2.68123777781052,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,27,2.62763311645155,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,28,2.5755973137678,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,29,2.52497547970845,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,30,2.47554532991309,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,31,2.42724344185664,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,32,2.38010436035731,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,33,2.33415598836828,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,34,2.28955097404701,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,35,2.24618836899674,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,36,2.20375268416877,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,37,2.16227964541444,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,38,2.12138420519201,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,39,2.08099470500959,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,40,2.04133147816144,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,45,1.85474644305531,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,50,1.68650707310518,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,55,1.53440863434821,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,60,1.39814303972254,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,65,1.27710838070512,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,70,1.17109857678625,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,75,1.07967804714658,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,80,0.996995706360532,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,85,0.919664025167749,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,90,0.850451028498883,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,95,0.78809368775628,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,100,0.730549306156428,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,105,0.678332845661315,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,110,0.631032834169926,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,115,0.588310906912762,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,120,0.549666607030882,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,125,0.515352271979037,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,130,0.484051454156572,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,135,0.455976651211649,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,140,0.431691894364159,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,145,0.410772108022191,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",55,150,0.392071679183738,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,155,0.3745292529844,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,160,0.358755774949376,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,165,0.344992371596954,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,170,0.332864973063145,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,175,0.322634451963385,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,180,0.314106002669283,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",55,185,0.307762550548793,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,190,0.302540464206608,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,195,0.297752371451894,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,200,0.293362103023716,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,205,0.289580045381535,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,210,0.285575701650037,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,215,0.28183752882952,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,220,0.278487591159095,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,225,0.275420047976601,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,230,0.272498723737162,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,235,0.269607896367562,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,240,0.266896816582497,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,245,0.264173862748408,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,250,0.261718095837716,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,255,0.259916057870913,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,260,0.258770366970935,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,265,0.258092484396197,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,270,0.257775633005194,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,275,0.257706833282282,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,280,0.257800175892151,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,285,0.258050415068723,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,290,0.258411877488314,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,295,0.258874140677871,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,300,0.259374977549841,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,305,0.259863454994651,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,310,0.260327008125968,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,315,0.260788574686241,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,320,0.261185264365574,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,325,0.261466468385053,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,330,0.261637255550143,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,335,0.261786384079513,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,340,0.261945171419674,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,345,0.26212308197446,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,350,0.26231511460846,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,355,0.262515794135263,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,360,0.262714490036398,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,365,0.26291099551624,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,370,0.263110837223449,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,375,0.263304081133486,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,380,0.263478691681253,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,385,0.263638900125554,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,390,0.263786311809018,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,395,0.263920301071074,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,400,0.264075426148924,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,405,0.264258994099457,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,410,0.264452977709524,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,415,0.264647349547231,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,420,0.264837045024111,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,425,0.265025706444412,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,430,0.26521401183514,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,435,0.2653940457005,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,440,0.265564591263747,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,445,0.265724838481831,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,450,0.265872871659619,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,455,0.266012898024626,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,460,0.266152047020261,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,465,0.266298550877412,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,470,0.266783560460944,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",55,475,0.268356748193542,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,480,0.270253081466307,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,485,0.272740219012836,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",55,490,0.275106357057334,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,495,0.276911236616302,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",55,500,0.278227661161864,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,0,4.74513812292805,0,0,10,NA,0,NA,NA,NA,0,0,NA
"linear",56,1,4.62581457756232,10,10,0,0.5,1,0.666666666666667,1,20,20,10,10
"linear",56,2,4.51103711184274,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,3,4.40067764162986,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,4,4.29429413806846,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,5,4.19167660750036,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,6,4.09255960127526,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,7,3.99733925443475,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,8,3.9057071046188,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,9,3.81729305943114,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,10,3.73158055558076,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,11,3.64846139137298,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,12,3.56748907790504,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,13,3.48926274010917,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,14,3.41324208128462,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,15,3.33835717643367,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,16,3.26464038178803,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,17,3.19342477137714,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,18,3.12429518429367,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,19,3.05721233824651,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,20,2.99237138030452,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,21,2.92948066338827,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,22,2.86785750863863,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,23,2.80742386060193,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,24,2.74867454203741,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,25,2.69106271529063,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,26,2.63479270603035,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,27,2.58015735127915,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,28,2.52729291052589,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,29,2.47591400849734,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,30,2.42619786887803,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,31,2.37762084733426,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,32,2.32991467973883,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,33,2.28313037906948,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,34,2.23737799189456,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,35,2.19275777099221,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,36,2.14934683216683,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,37,2.10713102636153,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,38,2.06597487764544,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,39,2.02581212913316,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,40,1.98650194273131,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,45,1.80400620250079,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,50,1.64497649165104,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,55,1.50157339821519,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,60,1.37058218682399,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,65,1.25233326800823,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,70,1.14641158446808,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,75,1.04896266944139,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,80,0.96068975164044,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,85,0.882130408425578,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,90,0.813061252266206,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,95,0.749817944641437,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,100,0.691723420833167,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,105,0.636894729341324,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,110,0.585496430156641,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,115,0.53836482379508,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",56,120,0.497656708538535,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,125,0.463841970585833,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,130,0.433636625491045,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,135,0.405230916266493,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,140,0.379700243476162,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,145,0.360077137635558,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",56,150,0.345267048024072,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,155,0.334071977026241,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,160,0.323812107062987,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,165,0.31465012738788,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,170,0.306830218694093,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,175,0.300012424899169,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",56,180,0.294023732454465,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,185,0.288180285413255,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,190,0.282145960367373,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,195,0.276353789053403,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,200,0.271500577441924,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,205,0.267664895596753,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,210,0.264842702910469,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,215,0.26291268327807,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,220,0.261439878170061,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,225,0.260089817047709,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,230,0.259110380704973,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,235,0.258623599044776,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,240,0.258080154323023,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,245,0.257157815392258,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,250,0.25587834418058,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,255,0.254428848151083,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,260,0.252923764662472,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,265,0.251466885803135,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,270,0.250189044320035,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,275,0.249333536440573,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,280,0.24880999100771,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,285,0.248464800641748,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,290,0.2485220778316,10,10,0,0.5,1,0.666666666666667,0.0952380952380952,2,21,11,10
"linear",56,295,0.250701208527142,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,300,0.254035061602137,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,305,0.25711047942374,10,10,0,0.5,1,0.666666666666667,0,0,21,11,10
"linear",56,310,0.259487414520522,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,315,0.261502268721538,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,320,0.263040013705524,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,325,0.264405673848013,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,330,0.265653746405623,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,335,0.266808186118069,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,340,0.267907312144109,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,345,0.268881645288462,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,350,0.269770921468901,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,355,0.270594010130474,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,360,0.271366057940563,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,365,0.272024967607812,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,370,0.272545174323828,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,375,0.272945669011835,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,380,0.273288666944234,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,385,0.273589209381665,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,390,0.273805895236547,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,395,0.273912756317748,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,400,0.273903898019916,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,405,0.273812303000458,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,410,0.273660445638723,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,415,0.273475800614622,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,420,0.273296465527848,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,425,0.273190091781867,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,430,0.273162221437216,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,435,0.273199689569142,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,440,0.273298077271958,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,445,0.273442777958382,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,450,0.273601477738083,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,455,0.273863022249984,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,460,0.274264098141399,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,465,0.274710396716769,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,470,0.275132962948962,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,475,0.275520732455106,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,480,0.275867898229358,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,485,0.27617139484851,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,490,0.276427896203354,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,495,0.276640401089578,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",56,500,0.276813387086752,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,0,4.74513812292805,0,0,10,NA,0,NA,NA,NA,0,0,NA
"linear",57,1,4.62738264267754,10,10,0,0.5,1,0.666666666666667,1,20,20,10,10
"linear",57,2,4.51403808035121,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,3,4.40473806008735,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,4,4.29914049262822,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,5,4.19704732651214,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,6,4.09847646235666,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,7,4.00323323645939,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,8,3.9109826329021,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,9,3.82142178250858,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,10,3.73468194430848,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,11,3.65049880381815,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,12,3.5691960680684,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,13,3.49067429430837,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,14,3.4141198819476,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,15,3.34000655752901,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
"linear",57,16,3.26776910176488,10,10,0,0.5,1,0.666666666666667,0,0,20,10,10
