"stage","method","config","repeat_id","outer_seed","fold","rmse","mae","r2","eta","eta_scale","q","k1_cap","T","T1","T2","lambda","s","tau_q","tau_x_q","tau_y_q","tau","tau_x","tau_y","nonzero","n1","n2","b2","K1","K1_default","K1_tar","K2","K2_tar","stage1_block_size","stage2_block_size","eligible","eta_base","y_center","fold_seed","lasso_seed","ts_seed"
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",12,21360517,1,1.08120282090028,0.606830025865406,0.310172168900793,6.77109118064978e-05,0.5,0.4,5,NA,60,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",12,21360517,1,1.07949072380399,0.606950338892837,0.312355139752996,6.77109118064978e-05,0.5,0.4,5,NA,70,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",12,21360517,1,1.08124625007305,0.610104466223915,0.310116750521997,6.77109118064978e-05,0.5,0.4,5,NA,80,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",12,21360517,1,1.08052930704061,0.615542181358789,0.311031330358193,6.77109118064978e-05,0.5,0.4,5,NA,90,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",12,21360517,1,1.07767297150933,0.616643602649276,0.314669037567495,6.77109118064978e-05,0.5,0.4,5,NA,100,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",12,21360517,1,1.311355683307,0.694478847619048,-0.0147694340444182,6.77109118064978e-05,0.5,0.4,2,NA,0,4,NA,36,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,236,2,7,126,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",12,21360517,1,1.16958426934966,0.650969129544874,0.192784655793856,6.77109118064978e-05,0.5,0.4,2,NA,10,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,2,31,236,2,7,126,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",12,21360517,1,1.15178046199608,0.651364232368847,0.217173018203438,6.77109118064978e-05,0.5,0.4,2,NA,20,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,2,31,236,2,7,126,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",12,21360517,1,1.14405254617149,0.643168263579985,0.227642593154004,6.77109118064978e-05,0.5,0.4,5,NA,30,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",12,21360517,1,1.13515358476551,0.639381640724524,0.239611357039469,6.77109118064978e-05,0.5,0.4,5,NA,40,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",12,21360517,1,1.13207285361527,0.638195894670924,0.243733044613285,6.77109118064978e-05,0.5,0.4,5,NA,50,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",12,21360517,1,1.13053595976689,0.637996364884403,0.245785055773843,6.77109118064978e-05,0.5,0.4,5,NA,60,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",12,21360517,1,1.12869275768123,0.638486154913699,0.248242363378772,6.77109118064978e-05,0.5,0.4,5,NA,70,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",12,21360517,1,1.12537981183173,0.638620374259822,0.252649013837559,6.77109118064978e-05,0.5,0.4,5,NA,80,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",12,21360517,1,1.12277635301773,0.637488448345573,0.25610286452667,6.77109118064978e-05,0.5,0.4,5,NA,90,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",12,21360517,1,1.1213808770828,0.639683471629646,0.257950864686261,6.77109118064978e-05,0.5,0.4,5,NA,100,4,NA,36,NA,NA,NA,NA,NA,NA,36,252,167,41,5,31,236,2,7,50.4,20.5,TRUE,0.000135421823612996,2.455286,21361517,21361518,21361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",12,21360517,2,1.00681512519411,0.541027936297982,0.209696457332157,6.46289149731017e-05,0.5,0.4,2,NA,0,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",12,21360517,2,0.972055984736975,0.53770112951117,0.263323148692583,6.46289149731017e-05,0.5,0.4,2,NA,10,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",12,21360517,2,0.950135671387795,0.527331442302248,0.296173340677605,6.46289149731017e-05,0.5,0.4,2,NA,20,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",12,21360517,2,0.944566169146975,0.530468030178828,0.304400534450588,6.46289149731017e-05,0.5,0.4,2,NA,30,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",12,21360517,2,0.942708664213895,0.536803388067192,0.307133660054949,6.46289149731017e-05,0.5,0.4,2,NA,40,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",12,21360517,2,0.939553168120638,0.543026918920954,0.311764312103792,6.46289149731017e-05,0.5,0.4,2,NA,50,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",12,21360517,2,0.936582145878467,0.543124679047561,0.316110059988881,6.46289149731017e-05,0.5,0.4,2,NA,60,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",12,21360517,2,0.93642411263598,0.550032583400215,0.316340831474412,6.46289149731017e-05,0.5,0.4,2,NA,70,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",12,21360517,2,0.935139039158311,0.556966001060345,0.318215942176918,6.46289149731017e-05,0.5,0.4,2,NA,80,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",12,21360517,2,0.933398818420584,0.559660257115402,0.32075107493602,6.46289149731017e-05,0.5,0.4,2,NA,90,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",12,21360517,2,0.931969577469697,0.562395076725904,0.322829644347555,6.46289149731017e-05,0.5,0.4,2,NA,100,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",12,21360517,2,1.13764827953894,0.580629342857143,-0.00904490765368715,6.46289149731017e-05,0.5,0.4,2,NA,0,4,NA,27,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",12,21360517,2,1.01121772842794,0.527459935367362,0.202769663735892,6.46289149731017e-05,0.5,0.4,2,NA,10,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",12,21360517,2,0.981250444423989,0.529681894737825,0.249321116921667,6.46289149731017e-05,0.5,0.4,2,NA,20,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",12,21360517,2,0.966328409302905,0.534721480817878,0.271978908342149,6.46289149731017e-05,0.5,0.4,2,NA,30,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",12,21360517,2,0.957509410037186,0.541258502654348,0.285206544196624,6.46289149731017e-05,0.5,0.4,2,NA,40,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",12,21360517,2,0.951148514564058,0.546795592243957,0.294671984591953,6.46289149731017e-05,0.5,0.4,2,NA,50,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",12,21360517,2,0.945685409450962,0.550256737982843,0.302751091054616,6.46289149731017e-05,0.5,0.4,2,NA,60,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",12,21360517,2,0.940595704870139,0.553639317715693,0.310236119555087,6.46289149731017e-05,0.5,0.4,2,NA,70,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",12,21360517,2,0.936744805674666,0.557178753307996,0.315872491808421,6.46289149731017e-05,0.5,0.4,2,NA,80,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",12,21360517,2,0.932946577312704,0.558918991863856,0.321409121343193,6.46289149731017e-05,0.5,0.4,2,NA,90,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",12,21360517,2,0.929030036883855,0.559569412879807,0.32709465588359,6.46289149731017e-05,0.5,0.4,2,NA,100,4,NA,27,NA,NA,NA,NA,NA,NA,27,252,167,41,2,31,177,2,7,126,20.5,TRUE,0.000129257829946203,2.455662,21362517,21362518,21362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",12,21360517,3,0.575787898996822,0.440415378916846,0.0630181262254528,6.24628303904446e-05,0.5,0.4,2,NA,0,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,2,31,66,2,7,126,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",12,21360517,3,0.575754437796937,0.447936341952369,0.0631270261409076,6.24628303904446e-05,0.5,0.4,25,NA,10,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",12,21360517,3,0.570072470368969,0.452233993755177,0.0815272827366592,6.24628303904446e-05,0.5,0.4,25,NA,20,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",12,21360517,3,0.578789907969753,0.45623056832723,0.0532222945458869,6.24628303904446e-05,0.5,0.4,25,NA,30,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",12,21360517,3,0.57241181510053,0.450434977010345,0.0739737418705139,6.24628303904446e-05,0.5,0.4,25,NA,40,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",12,21360517,3,0.572924788049498,0.451556803097572,0.0723132615732457,6.24628303904446e-05,0.5,0.4,25,NA,50,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",12,21360517,3,0.573231179712825,0.452357173039536,0.0713207700936676,6.24628303904446e-05,0.5,0.4,25,NA,60,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",12,21360517,3,0.573524950267608,0.453039497234681,0.070368663754962,6.24628303904446e-05,0.5,0.4,25,NA,70,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",12,21360517,3,0.573944542815645,0.453591074603708,0.0690079241122092,6.24628303904446e-05,0.5,0.4,25,NA,80,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",12,21360517,3,0.574492797184391,0.454017370794105,0.0672284342081525,6.24628303904446e-05,0.5,0.4,25,NA,90,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",12,21360517,3,0.575080773131161,0.454338826508073,0.0653181303479036,6.24628303904446e-05,0.5,0.4,25,NA,100,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,25,31,66,2,7,10.08,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",12,21360517,3,0.594929044060686,0.459948333333333,-0.000314273046561508,6.24628303904446e-05,0.5,0.4,2,NA,0,4,NA,10,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,66,2,7,126,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",12,21360517,3,0.547115013803724,0.42881026479288,0.154013586676574,6.24628303904446e-05,0.5,0.4,15,NA,10,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",12,21360517,3,0.546318388790683,0.428534872041197,0.156475384583452,6.24628303904446e-05,0.5,0.4,15,NA,20,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",12,21360517,3,0.54761676201304,0.431139400631731,0.152461200817171,6.24628303904446e-05,0.5,0.4,15,NA,30,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",12,21360517,3,0.548409935992193,0.432640330098307,0.150004254235368,6.24628303904446e-05,0.5,0.4,15,NA,40,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",12,21360517,3,0.549077381808903,0.433648636978497,0.147934009692348,6.24628303904446e-05,0.5,0.4,15,NA,50,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",12,21360517,3,0.549854690679997,0.434503742737408,0.145519824424298,6.24628303904446e-05,0.5,0.4,15,NA,60,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",12,21360517,3,0.550671612761876,0.435318949728162,0.14297892669455,6.24628303904446e-05,0.5,0.4,15,NA,70,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",12,21360517,3,0.551501370871039,0.436092116778162,0.140394243080191,6.24628303904446e-05,0.5,0.4,15,NA,80,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",12,21360517,3,0.552343502418775,0.436996670225371,0.13776703721619,6.24628303904446e-05,0.5,0.4,15,NA,90,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",12,21360517,3,0.549074557526864,0.435192469844041,0.14794277519085,6.24628303904446e-05,0.5,0.4,15,NA,100,4,NA,10,NA,NA,NA,NA,NA,NA,10,252,167,41,15,31,66,2,7,16.8,20.5,TRUE,0.000124925660780889,2.477898,21363517,21363518,21363738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",12,21360517,4,0.788204145942747,0.537903023791018,0.191315573553615,6.95907964419908e-05,0.5,0.4,2,NA,0,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,2,31,86,2,7,126,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",12,21360517,4,0.808861929584334,0.564224677232917,0.14837100351751,6.95907964419908e-05,0.5,0.4,5,NA,10,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",12,21360517,4,0.808143406579055,0.554569460654662,0.149883358636134,6.95907964419908e-05,0.5,0.4,15,NA,20,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,15,31,86,2,7,16.8,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",12,21360517,4,0.815471477131737,0.567145263948681,0.134396108399513,6.95907964419908e-05,0.5,0.4,5,NA,30,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",12,21360517,4,0.818946160576987,0.569155075739427,0.127003802412361,6.95907964419908e-05,0.5,0.4,5,NA,40,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,5,31,86,2,7,50.4,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",12,21360517,4,0.820940263978667,0.566398835379207,0.122747199922092,6.95907964419908e-05,0.5,0.4,15,NA,50,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,15,31,86,2,7,16.8,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",12,21360517,4,0.82258682016264,0.558573539565675,0.11922466692973,6.95907964419908e-05,0.5,0.4,15,NA,60,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,15,31,86,2,7,16.8,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",12,21360517,4,0.825110812866713,0.561543527981122,0.113811302527026,6.95907964419908e-05,0.5,0.4,15,NA,70,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,15,31,86,2,7,16.8,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",12,21360517,4,0.828459387999065,0.566141353379376,0.10660380777754,6.95907964419908e-05,0.5,0.4,15,NA,80,4,NA,13,NA,NA,NA,NA,NA,NA,13,252,167,41,15,31,86,2,7,16.8,20.5,TRUE,0.000139181592883982,2.471426,21364517,21364518,21364738
